id;name;full_name;overall_rating;value_euro;wage_euro;nationality;national_team;club_team;age;height_cm;weight_kgs;international_reputation(1-5);weak_foot(1-5);skill_moves(1-5);club_rating;Goleiro;Zagueiro;Meio;Atacante;crossing;finishing;heading_accuracy;short_passing;dribbling;jumping;strength;long_shots;aggression;GK_reflexes
223922;Bouchalakis;Andreas Bouchalakis;71;2800000;1000;Greece;Greece;Olympiacos CFP;25;188;84;1;4;3;75;0;0;0;0;65;58;63;75;66;65;73;76;66;15
232223;Tsimikas;Konstantinos Tsimikas;71;2800000;1000;Greece;Greece;Olympiacos CFP;22;175;68;1;3;3;75;0;1;0;0;70;50;52;68;71;75;65;62;70;10
226075;Bakakis;Michalis Bakakis;72;2900000;1000;Greece;Greece;AEK Athens;27;175;65;1;4;3;73;0;0;0;0;73;50;60;68;71;64;59;55;70;11
209669;Siovas;Dimitrios Siovas;72;2400000;19000;Greece;Greece;CD Leganes;30;193;83;2;3;2;75;0;0;0;0;33;38;68;70;62;77;87;37;80;10
210947;Karelis;Nikos Karelis;72;3700000;1000;Greece;Greece;PAOK;27;173;70;1;2;3;75;0;0;0;0;65;72;61;66;70;74;74;69;68;7
239106;Koutris;Leonardo Koutris;72;3600000;1000;Greece;Greece;Olympiacos CFP;23;170;72;1;2;3;75;0;0;0;0;77;57;56;60;68;66;64;63;66;8
181459;Torosidis;Vassilis Torosidis;73;1500000;1000;Greece;Greece;Olympiacos CFP;33;183;82;2;3;3;75;0;1;0;0;77;40;68;70;68;66;75;71;74;9
227732;Donis;Anastasios Donis;73;6500000;21000;Greece;Greece;VfB Stuttgart;22;152;76;1;4;3;76;0;0;0;0;45;74;61;68;79;69;63;66;61;11
208250;Bakasetas;Anastasios Bakasetas;73;5000000;1000;Greece;Greece;AEK Athens;25;155;78;1;4;3;73;0;0;0;0;70;70;68;76;68;68;73;78;61;14
239272;Barkas;Vasilios Barkas;74;5000000;1000;Greece;Greece;AEK Athens;24;196;91;1;2;1;73;0;0;0;0;14;10;14;31;12;53;70;9;36;75
168621;ca;José Carlos Gonçalves Rodrigues;75;6500000;21000;Greece;Greece;FC Kobenhavn;30;183;67;1;3;3;71;0;0;0;0;69;57;55;76;72;65;71;60;83;6
208053;Pelkas;Dimitrios Pelkas;76;10000000;1000;Greece;Greece;PAOK;25;152;73;1;3;4;75;0;0;1;0;70;66;46;76;77;48;44;76;39;16
240493;Paschalakis;Alexandros  Paschalakis;76;6000000;1000;Greece;Greece;PAOK;29;198;92;1;2;1;75;0;0;0;0;12;12;17;22;18;61;76;12;41;81
208224;Mantalos;Petros Mantalos;76;9000000;1000;Greece;Greece;AEK Athens;27;175;73;1;4;3;73;0;0;1;0;73;66;51;78;79;60;55;72;63;12
183483;Mitroglou;Konstantinos Mitroglou;77;8500000;47000;Greece;Greece;Galatasaray SK;30;188;86;3;3;3;76;0;0;0;1;60;78;79;66;69;76;86;70;75;16
203980;Fortounis;Konstantinos Fortounis;78;12500000;1000;Greece;Greece;Olympiacos CFP;26;155;76;2;4;3;75;0;0;0;1;77;72;57;77;82;61;68;77;63;11
172879;kratis;Sokratis Papastathopoulos;83;19000000;130000;Greece;Greece;Arsenal;30;185;85;3;2;2;82;0;0;0;0;47;44;85;60;58;86;86;48;88;5
192774;Manolas;Kostas Manolas;85;36500000;96000;Greece;Greece;Roma;27;188;83;3;2;2;80;0;0;0;0;27;10;80;60;54;86;82;12;86;12
185122;Gulácsi;Péter Gulácsi;82;18000000;53000;Hungary;Hungary;RB Leipzig;28;193;86;2;2;1;79;1;0;0;0;16;10;23;29;19;67;68;12;34;84
184789;Szalai;Ádám Szalai;76;7500000;35000;Hungary;Hungary;TSG 1899 Hoffenheim;31;193;90;2;3;3;78;0;0;0;1;49;80;84;72;69;64;87;64;74;9
201621;Baráth;Botond Baráth;67;750000;3000;Hungary;Hungary;Sporting Kansas City;26;188;75;1;3;2;71;0;0;0;0;68;38;68;62;48;68;77;48;75;9
225666;Nagy;Dominik Nagy;68;1200000;4000;Hungary;Hungary;Legia Warszawa;23;175;69;1;3;3;70;0;0;0;0;64;58;42;65;67;49;51;59;49;9
234171;Sallai;Roland Sallai;72;4600000;13000;Hungary;Hungary;SC Freiburg;21;183;77;1;3;3;74;0;0;0;1;68;70;49;71;76;63;58;63;59;9
186648;Kádár;Tamás Kádár;75;6000000;1000;Hungary;Hungary;Dynamo Kyiv;28;188;79;1;2;2;75;0;0;0;0;71;34;73;70;58;71;79;28;73;10
230936;Nagy;Ádám Nagy;76;9500000;24000;Hungary;Hungary;Bologna;23;152;74;1;5;3;75;0;0;1;0;72;48;54;80;80;54;54;58;65;14
204638;Orban;Willi Orban;79;13000000;48000;Hungary;Hungary;RB Leipzig;26;185;83;2;3;2;79;0;0;0;0;38;38;83;66;53;90;85;29;79;6
184484;Sigurðsson;Gylfi Þór Sigurðsson;82;22500000;125000;Iceland;Iceland;Everton;29;185;77;3;4;3;79;0;0;0;1;86;77;60;85;80;68;68;86;57;12
191076;Guðmundsson;Johann  Berg Guðmunds­son;79;13000000;61000;Iceland;Iceland;Burnley;28;152;77;1;4;4;77;0;0;1;0;82;70;64;78;79;78;70;74;66;8
195586;Finnbogason;Alfreð Finnbogason;79;12500000;35000;Iceland;Iceland;FC Augsburg;30;183;80;2;4;3;74;0;0;0;1;37;84;67;71;75;66;78;77;64;11
212992;Böðvarsson;Jón Daði Böðvarsson;70;2200000;20000;Iceland;Iceland;Reading;26;191;85;1;4;3;70;0;0;0;0;59;68;68;63;67;66;80;63;54;14
175789;Bjarnason;Birkir Bjarnason;69;975000;10000;Iceland;Iceland;Aston Villa;30;183;77;2;4;3;73;0;0;1;0;68;70;72;66;65;81;76;71;73;10
211177;Traustason;Arnór Ingvi Traustason;68;1100000;3000;Iceland;Iceland;Malmo FF;25;155;77;1;3;3;70;0;0;0;0;67;64;43;65;69;52;63;71;71;8
179899;Skúlason;Ari Freyr Skúlason;68;575000;6000;Iceland;Iceland;Sporting Lokeren;31;170;67;1;2;3;68;0;0;0;0;70;51;37;64;67;78;64;68;71;13
238004;Guðmundsson;Albert Guðmundsson;69;1900000;6000;Iceland;Iceland;AZ Alkmaar;21;152;80;1;3;3;72;0;0;0;0;64;63;39;71;73;63;68;52;53;6
173667;Gíslason;Rúrik Gíslason;69;1000000;4000;Iceland;Iceland;SV Sandhausen;31;183;78;1;3;2;69;0;0;0;0;66;68;59;67;69;75;76;71;75;6
222562;Rúnarsson;Rúnar Alex Rúnarsson;70;2000000;5000;Iceland;Iceland;Dijon FCO;24;185;76;1;2;1;72;0;0;0;0;18;14;17;16;13;59;56;15;23;71
189167;Gunnarsson;Aron Einar Gunnarsson;73;3100000;34000;Iceland;Iceland;Cardiff City;29;152;86;1;3;3;73;0;0;0;0;64;57;68;72;66;73;72;66;81;9
221422;Ingason;Sverrir Ingi Ingason;73;4500000;1000;Iceland;Iceland;PAOK;25;188;83;1;3;2;75;0;0;0;0;45;43;66;56;47;80;77;60;73;9
208522;Magnússon;Hörður Björgvin Magnússon;73;4500000;1000;Iceland;Iceland;PFC CSKA Moscow;26;191;81;1;2;2;73;0;1;0;0;54;45;76;75;50;70;76;51;70;10
198219;Insigne;Lorenzo Insigne;88;62000000;165000;Italy;Italy;Napoli;27;163;59;3;4;4;82;0;0;0;1;86;77;56;85;90;53;44;84;34;10
192387;Immobile;Ciro Immobile;87;52000000;115000;Italy;Italy;Lazio;29;185;85;3;4;3;80;0;0;0;1;55;90;81;74;83;77;76;80;77;6
205498;rginho;Luiz Frello Filho Jorge;83;30000000;140000;Italy;Italy;Chelsea;27;155;67;2;3;3;83;0;0;1;0;75;57;56;89;82;58;66;62;79;8
224933;Lasagna;Kevin Lasagna;77;11500000;29000;Italy;Italy;Udinese;26;185;80;2;3;3;75;0;0;0;0;60;78;72;66;76;76;69;66;40;15
201389;Biraghi;Cristiano Biraghi;76;7500000;42000;Italy;Italy;Fiorentina;26;185;78;1;3;3;76;0;1;0;0;78;40;65;72;71;70;69;65;74;7
212096;Grifo;Vincenzo Grifo;77;11000000;33000;Italy;Italy;SC Freiburg;25;155;76;1;2;4;74;0;0;0;0;82;72;47;73;83;52;62;76;52;14
205659;Cragno;Alessio Cragno;78;10500000;21000;Italy;Italy;Cagliari;24;183;78;1;3;1;75;0;0;0;0;15;12;12;26;13;74;55;17;33;85
206058;De Sciglio;Mattia De Sciglio;78;10000000;78000;Italy;Italy;Juventus;26;183;78;2;5;3;85;0;0;0;0;78;33;68;74;74;77;68;51;74;3
210935;Berardi;Domenico Berardi;78;14000000;50000;Italy;Italy;Sassuolo;24;183;72;2;3;4;74;0;0;0;0;74;74;62;75;80;66;65;79;85;6
212153;Gagliardini;Roberto Gagliardini;78;11500000;46000;Italy;Italy;Inter;24;191;77;2;2;3;82;0;0;0;0;64;54;73;78;75;64;71;73;74;9
224232;Barella;Nicolò Barella;78;16500000;26000;Italy;Italy;Cagliari;22;173;68;2;3;3;75;0;0;0;0;72;63;40;81;80;59;61;65;82;11
228251;Pellegrini;Lorenzo Pellegrini;79;18500000;57000;Italy;Italy;Roma;22;185;77;2;3;3;80;0;0;0;0;74;60;71;84;77;67;69;72;71;11
235805;Chiesa;Federico Chiesa;79;18500000;51000;Italy;Italy;Fiorentina;21;175;70;2;4;4;76;0;0;0;1;72;70;50;76;84;55;64;78;62;7
203551;Florenzi;Alessandro  Florenzi;82;20500000;73000;Italy;Italy;Roma;27;173;67;3;3;4;80;0;1;0;0;77;70;72;77;78;74;67;82;79;10
211320;Rugani;Daniele Rugani;82;24500000;95000;Italy;Italy;Juventus;24;191;84;2;3;2;85;0;0;0;0;40;33;80;65;64;81;79;39;72;5
212404;Bernardeschi;Federico Bernardeschi;82;28000000;110000;Italy;Italy;Juventus;25;185;77;2;3;5;85;0;0;0;0;82;70;50;82;86;49;63;82;52;12
168435;Sirigu;Salvatore Sirigu;83;15500000;49000;Italy;Italy;Torino;32;193;80;3;2;1;77;0;0;0;0;13;10;11;23;15;68;66;14;34;82
199845;Acerbi;Francesco Acerbi;83;19000000;64000;Italy;Italy;Lazio;31;193;88;2;3;3;80;0;0;0;0;25;37;80;73;65;68;83;60;73;11
230621;Donnarumma;Gianluigi Donnarumma;83;33500000;26000;Italy;Italy;Milan;20;196;90;3;3;1;80;1;0;0;0;12;12;12;34;28;72;72;18;30;89
184344;Bonucci;Leonardo Bonucci;86;30000000;160000;Italy;Italy;Juventus;31;191;85;3;3;2;85;0;0;0;0;44;48;86;77;69;85;83;65;82;4
199556;Verratti;Marco Verratti;86;55000000;135000;Italy;Italy;Paris Saint-Germain;26;165;60;3;4;4;84;0;0;0;0;72;60;55;90;90;64;52;58;89;10
138956;Chiellini;Giorgio Chiellini;90;31000000;225000;Italy;Italy;Juventus;34;188;85;4;3;2;85;0;0;0;0;58;33;83;59;58;89;89;49;92;3
221992;Lozano;Hirving Rodrigo Lozano Bahena;82;29500000;24000;Mexico;Mexico;PSV;23;175;70;3;4;4;76;0;0;0;0;75;77;58;74;84;67;59;76;64;10
192012;Reyes;Diego Antonio Reyes Rosales;76;8000000;48000;Mexico;Mexico;CD Leganes;26;188;74;3;3;2;75;0;0;0;0;49;45;78;77;67;70;69;47;64;8
192041;Araújo;Néstor Alejandro Araújo Razo;75;7000000;20000;Mexico;Mexico;RC Celta;27;188;87;1;3;2;77;0;0;0;0;32;34;78;72;53;66;85;39;65;9
186307;Fabián;Marco Jhonfai Fabián De La Mora;76;8000000;10000;Mexico;Mexico;Philadelphia Union;29;170;65;2;4;4;69;0;0;0;1;74;72;61;77;78;67;64;80;64;13
140233;Ochoa;Francisco Guillermo Ochoa Magaña;77;5000000;13000;Mexico;Mexico;Standard de Liege;33;185;78;3;3;1;73;1;0;0;0;15;12;19;31;10;75;56;11;19;83
220854;Gutiérrez;Erick Gutiérrez;77;13000000;15000;Mexico;Mexico;PSV;23;155;74;1;2;4;76;0;0;0;0;69;68;52;79;74;53;64;74;60;16
170370;dos Santos;Jonathan dos Santos Ramírez;77;9000000;10000;Mexico;Mexico;LA Galaxy;28;173;73;1;4;3;71;0;0;0;0;76;61;55;81;78;66;65;73;72;12
204838;Jiménez;Raúl Alonso Jiménez Rodríguez;78;12000000;15000;Mexico;Mexico;Wolverhampton Wanderers;27;191;81;3;4;3;76;0;0;0;0;69;76;81;71;75;68;75;68;80;10
178224;Hernández;Javier Hernández Balcázar;79;12000000;90000;Mexico;Mexico;West Ham United;30;175;73;3;3;3;79;0;0;0;0;64;84;79;65;73;83;53;66;59;11
171897;Guardado;José Andrés Guardado Hernández;82;19000000;35000;Mexico;Mexico;Real Betis;32;170;67;3;2;4;80;0;0;1;0;75;63;55;85;81;74;59;74;72;10
203376;van Dijk;Virgil van Dijk;88;59500000;215000;Netherlands;Netherlands;Liverpool;27;193;92;3;3;2;83;0;0;0;0;53;52;83;79;70;88;92;64;82;11
208808;Promes;Quincy Anton Promes;83;28000000;28000;Netherlands;Netherlands;Sevilla FC;27;175;72;2;4;5;80;0;0;1;0;79;86;60;78;84;82;61;83;60;13
228702;de Jong;Frenkie de Jong;82;31000000;20000;Netherlands;Netherlands;Ajax;21;155;70;1;3;4;78;0;0;0;0;75;52;64;87;86;76;69;57;64;9
225953;Bergwijn;Steven Bergwijn;80;20500000;18000;Netherlands;Netherlands;PSV;21;152;78;1;2;4;76;0;0;0;0;73;74;55;76;87;71;79;74;44;13
157301;Babel;Ryan Guno Babel;79;11000000;70000;Netherlands;Netherlands;Fulham;32;185;85;3;3;4;76;0;0;1;0;72;77;71;71;82;82;78;82;58;15
216266;Tete;Kenny Tete;77;10000000;44000;Netherlands;Netherlands;Olympique Lyonnais;23;155;71;2;3;2;79;0;1;0;0;72;42;74;73;65;77;76;41;80;10
200110;Bizot;Marco Bizot;75;5500000;11000;Netherlands;Netherlands;AZ Alkmaar;27;193;85;1;2;1;72;0;0;0;0;20;15;16;28;12;67;64;14;39;76
233096;Dumfries;Denzel Dumfries;76;8500000;13000;Netherlands;Netherlands;PSV;22;188;80;1;2;3;76;0;0;0;0;77;47;73;69;71;83;87;40;76;14
186190;van Aanholt;Patrick  van Aanholt;76;6500000;44000;Netherlands;Netherlands;Crystal Palace;28;175;67;1;4;3;77;0;0;0;0;65;66;61;72;76;90;65;69;75;6
208461;de Roon;Marten de Roon;76;8000000;26000;Netherlands;Netherlands;Atalanta;27;185;76;2;3;3;76;0;0;0;0;64;60;70;76;68;79;75;68;79;12
221363;van de Beek;Donny van de Beek;77;12500000;14000;Netherlands;Netherlands;Ajax;21;183;74;2;4;3;78;0;0;0;0;67;75;59;78;74;70;75;80;68;14
193158;Pröpper;Davy Pröpper;78;12000000;50000;Netherlands;Netherlands;Brighton & Hove Albion;27;185;79;2;3;4;76;0;0;0;0;58;62;68;78;74;68;69;78;76;6
203535;Vilhena;Tonny Emilio Trindade de Vilhena;78;13000000;14000;Netherlands;Netherlands;Feyenoord;24;175;71;2;4;3;75;0;0;0;0;76;70;69;78;77;80;75;77;84;12
189805;de Jong;Luuk de Jong;80;16000000;23000;Netherlands;Netherlands;PSV;28;188;86;2;3;2;76;0;0;0;0;66;79;93;76;66;81;84;69;52;11
190778;Zoet;Jeroen Zoet;80;12500000;16000;Netherlands;Netherlands;PSV;28;188;88;2;4;1;76;0;0;0;0;17;12;19;37;15;57;66;17;18;83
190815;Blind;Daley Blind;80;13500000;22000;Netherlands;Netherlands;Ajax;28;155;72;3;4;3;78;0;1;0;0;81;46;72;83;73;72;74;64;72;10
208920;Aké;Nathan Aké;80;16500000;58000;Netherlands;Netherlands;Bournemouth;24;155;75;1;3;2;77;0;0;0;0;63;45;74;77;67;86;77;56;73;10
189712;Strootman;Kevin Strootman;82;18000000;60000;Netherlands;Netherlands;Olympique de Marseille;29;185;80;3;3;3;78;0;0;0;0;74;68;68;86;75;53;81;70;86;7
199987;Cillessen;Jasper Cillessen;82;18000000;135000;Netherlands;Netherlands;FC Barcelona;29;185;83;3;3;1;86;1;0;0;0;17;10;12;50;12;71;67;15;25;82
181291;Wijnaldum;Georginio Wijnaldum;83;26500000;140000;Netherlands;Netherlands;Liverpool;28;175;69;3;3;4;83;0;0;0;1;67;70;72;85;84;80;74;71;69;6
235243;de Ligt;Matthijs de Ligt;83;31500000;12000;Netherlands;Netherlands;Ajax;19;188;89;2;4;2;78;0;0;0;0;57;53;82;75;65;80;87;64;83;10
198176;de Vrij;Stefan de Vrij;84;31500000;88000;Netherlands;Netherlands;Inter;27;188;78;3;4;2;82;0;0;0;0;49;25;80;71;63;76;80;60;78;13
202556;Depay;Memphis Depay;84;41000000;93000;Netherlands;Netherlands;Olympique Lyonnais;25;175;78;3;3;5;79;0;0;0;1;82;78;65;80;84;74;80;81;75;10
220763;Thomas;Ryan Thomas;75;9000000;13000;New Zealand;New Zealand;PSV;24;175;64;1;4;3;76;0;0;0;0;66;52;34;75;78;84;60;61;71;9
235860;Woud;Michael Woud;58;230000;1000;New Zealand;New Zealand;Willem II;20;196;85;1;2;1;68;0;0;0;0;14;10;14;18;11;37;57;10;25;64
231063;Lewis;Clayton Lewis;60;300000;1000;New Zealand;New Zealand;Scunthorpe United;22;173;72;1;3;2;66;0;0;0;0;52;53;35;60;61;55;43;58;52;13
202170;Boxall;Michael Boxall;67;600000;3000;New Zealand;New Zealand;Minnesota United FC;30;188;91;1;2;2;71;0;0;0;0;58;35;65;63;56;77;86;33;69;8
186352;Smith;Tommy Smith;69;950000;4000;New Zealand;New Zealand;Colorado Rapids;28;188;82;1;2;2;69;0;0;0;0;49;24;73;61;40;77;80;38;76;10
193092;Rojas;Marco Rojas;69;1100000;8000;New Zealand;New Zealand;SonderjyskE;27;168;64;1;4;4;64;0;0;0;1;60;66;21;63;72;57;30;64;49;12
192123;Wood;Chris Wood;77;10500000;56000;New Zealand;New Zealand;Burnley;27;188;92;1;3;2;77;0;0;0;1;46;78;83;65;66;76;84;71;74;16
203362;Elyounoussi;Mohamed Elyounoussi;78;14000000;44000;Norway;Norway;Southampton;24;152;70;1;4;4;76;0;0;0;0;77;71;64;80;77;81;62;70;49;13
198658;Midtsjø;Fredrik Midtsjø;74;7000000;12000;Norway;Norway;AZ Alkmaar;25;175;70;1;3;3;72;0;0;0;0;65;62;58;77;72;65;73;68;74;13
198657;Svensson;Jonas Svensson;74;6000000;12000;Norway;Norway;AZ Alkmaar;26;170;70;1;3;3;72;0;1;0;0;74;55;59;73;73;73;77;58;81;16
183475;Grytebust;Sten Michael Grytebust;74;4500000;10000;Norway;Norway;Odense Boldklub;29;185;82;1;2;1;67;0;0;0;0;11;12;13;26;14;59;58;12;35;79
213777;Fossum;Iver Fossum;73;5500000;19000;Norway;Norway;Hannover 96;22;155;73;1;4;3;75;0;0;1;0;60;59;59;72;72;71;64;71;63;13
198599;Linnes;Martin Linnes;73;3400000;37000;Norway;Norway;Galatasaray SK;27;152;72;1;3;3;76;0;0;0;0;68;57;55;68;72;66;60;59;62;16
201877;Møller Dæhli;Mats  Møller Dæhli;72;4200000;12000;Norway;Norway;FC St. Pauli;24;152;71;1;3;3;70;0;0;0;0;66;53;20;70;80;57;46;52;26;9
219466;Meling;Birger Solberg Meling;70;2000000;4000;Norway;Norway;Rosenborg BK;24;173;64;1;3;3;70;0;1;0;0;68;47;42;64;63;79;36;49;80;6
190549;Henriksen;Markus Henriksen;71;2800000;17000;Norway;Norway;Hull City;26;188;80;1;2;3;70;0;0;0;0;67;69;70;69;67;76;74;72;69;14
216549;Sørloth;Alexander Sørloth;72;4400000;33000;Norway;Norway;KAA Gent;23;193;90;1;4;3;72;0;0;0;0;69;73;72;67;70;65;83;65;67;8
185427;Nyland;Ørjan  Håskjold Nyland;72;2500000;11000;Norway;Norway;Aston Villa;28;193;90;1;4;1;73;0;0;0;0;12;11;13;35;21;71;71;13;26;74
235320;Johnsen;Björn Maars Johnsen;72;3700000;12000;Norway;Norway;AZ Alkmaar;27;196;81;1;2;2;72;0;0;0;0;44;73;78;59;67;77;78;73;68;14
227362;Rosted;Sigurd Rosted;72;3500000;12000;Norway;Norway;KAA Gent;24;188;79;1;3;2;72;0;0;0;0;30;61;71;64;48;65;79;38;75;13
210695;Aleesami;Haitam Aleesami;72;2600000;3000;Norway;Norway;Palermo;27;183;81;1;3;3;71;0;0;0;0;71;55;64;69;72;57;76;60;70;7
169317;Elyounoussi;Tarik Elyounoussi;73;3900000;10000;Norway;Norway;AIK;31;173;66;1;4;4;68;0;0;1;0;68;70;62;68;76;77;64;69;56;7
224258;Ajer;Kristoffer Vassbakk Ajer;73;5500000;26000;Norway;Norway;Celtic;20;196;94;1;3;3;74;0;0;0;0;55;48;73;66;69;52;88;53;75;10
187043;Johansen;Stefan Marius Johansen;74;6000000;45000;Norway;Norway;West Bromwich Albion;28;183;78;1;3;3;74;0;0;0;0;70;69;53;73;71;65;68;74;83;14
177280;Reginiussen;Tore Reginiussen;74;3200000;7000;Norway;Norway;Rosenborg BK;32;185;80;1;3;2;70;0;0;0;0;54;31;71;62;44;89;84;52;72;8
222665;Ødegaard;Martin Ødegaard;75;10000000;59000;Norway;Norway;Vitesse;20;152;68;1;4;5;72;0;0;0;0;75;59;38;75;83;46;33;60;32;10
182888;Nordtveit;Håvard Nordtveit;76;7000000;31000;Norway;Norway;Fulham;28;188;83;2;3;2;76;0;0;0;0;66;40;77;73;64;68;78;66;75;10
228092;Berge;Sander Berge;77;12000000;12000;Norway;Norway;KRC Genk;21;196;94;1;3;3;74;0;0;0;0;61;34;73;82;78;71;88;55;67;10
104389;Jarstein;Rune  Almenning Jarstein;83;13000000;33000;Norway;Norway;Hertha BSC;34;191;82;2;4;1;77;1;0;0;0;18;13;16;34;11;59;70;18;34;84
225880;Moreira;Jorge Moreira;72;2500000;15000;Paraguay;Paraguay;Portland Timbers;29;175;77;1;3;3;70;0;1;0;0;76;26;65;73;67;66;55;59;65;6
219932;Sanabria;Antonio Sanabria;78;15000000;25000;Paraguay;Paraguay;Genoa;23;155;74;1;4;4;74;0;0;0;1;67;78;78;75;78;76;77;65;32;13
158133;Farfán;Jefferson Agustín Farfán Guadalupe;78;6500000;1000;Peru;Peru;Lokomotiv Moscow;34;152;84;2;3;4;77;0;0;0;1;78;73;72;73;74;76;78;72;73;15
220673;Tapia;Renato Tapia;74;6500000;10000;Peru;Peru;Willem II;23;183;78;1;4;3;68;0;0;0;0;60;44;66;71;74;82;77;62;82;8
223637;Polo;Andy Polo;69;1400000;4000;Peru;Peru;Portland Timbers;24;175;71;1;3;3;70;0;0;0;0;63;62;57;63;66;44;47;58;41;14
214000;Reyna;José Yordy Reyna Serna;70;2400000;5000;Peru;Peru;Vancouver Whitecaps FC;25;170;68;1;4;3;67;0;0;0;0;52;67;64;69;74;68;59;63;60;11
204539;Advíncula;Luis Jan Piers Advíncula Castrillón;74;4400000;41000;Peru;Peru;Rayo Vallecano;29;152;80;1;4;3;74;0;1;0;0;75;58;62;73;76;72;74;68;70;11
211124;Hurtado;Christopher Paolo César Hurtado Huertas;75;7000000;18000;Peru;Peru;Atiker Konyaspor;28;175;72;1;4;4;71;0;0;0;0;70;72;72;74;75;80;59;71;42;9
204538;Ruidíaz;Raúl Mario Ruidíaz Misitich;76;8000000;10000;Peru;Peru;Seattle Sounders FC;28;170;66;1;4;4;70;0;0;0;1;67;80;74;66;76;74;49;73;62;12
189908;Skorupski;?ukasz Skorupski;76;6500000;23000;Poland;Poland;Bologna;27;188;84;2;2;1;75;0;0;0;0;19;11;10;29;18;58;58;15;33;81
164994;B?aszczykowski;Jakub B?aszczykowski;74;4400000;8000;Poland;Poland;WisWieczysta Krakow;33;175;67;2;4;3;65;0;0;0;0;75;67;48;76;74;63;70;68;62;15
211626;K?dzior;Damian K?dzior;72;3700000;1000;Poland;Poland;Dinamo Zagreb;26;175;74;1;2;3;72;0;0;0;0;81;65;51;68;72;79;57;62;52;9
177790;J?drzejczyk;Artur J?drzejczyk;70;1300000;6000;Poland;Poland;Legia Warszawa;31;188;78;1;3;3;70;0;0;0;0;70;48;73;69;63;75;76;39;77;11
224300;Matynia;Hubert Matynia;65;650000;2000;Poland;Poland;Pogon Szczecin;23;155;70;1;4;2;67;0;0;0;0;60;45;55;58;53;82;44;40;59;8
203558;Pietrzak;Rafa? Pietrzak;64;425000;2000;Poland;Poland;WisWieczysta Krakow;27;175;69;1;2;2;65;0;0;0;0;62;40;51;57;60;62;65;55;55;11
224438;Buksa;Adam Buksa;66;900000;2000;Poland;Poland;Pogon Szczecin;22;191;79;1;4;3;67;0;0;0;0;47;67;69;59;64;75;72;60;51;14
212138;Frankowski;Przemys?aw Frankowski;71;3200000;5000;Poland;Poland;Chicago Fire;23;173;70;1;3;3;69;0;0;0;0;66;69;57;68;64;72;68;56;53;11
220570;Bednarek;Jan Bednarek;72;4200000;25000;Poland;Poland;Southampton;22;188;77;1;3;2;76;0;0;0;0;44;19;73;67;50;72;77;23;67;9
192955;Klich;Mateusz Klich;73;4000000;35000;Poland;Poland;Leeds United;28;183;82;1;3;3;72;0;0;1;0;67;69;48;75;70;64;69;72;60;14
199761;Kami?ski;Marcin Kami?ski;73;4000000;24000;Poland;Poland;Fortuna Dusseldorf;27;193;82;1;2;2;73;0;0;0;0;55;53;70;72;59;78;76;60;65;10
177922;Grosicki;Kamil Grosicki;73;3800000;23000;Poland;Poland;Hull City;30;155;78;2;3;3;70;0;0;1;0;70;68;69;68;70;52;66;75;43;11
210136;K?dziora;Tomasz K?dziora;74;6500000;1000;Poland;Poland;Dynamo Kyiv;24;183;73;1;3;2;75;0;1;0;0;78;37;71;68;62;73;71;51;72;9
199763;Bereszy?ski;Bartosz Bereszy?ski;74;6000000;25000;Poland;Poland;Sampdoria;26;183;77;1;3;3;76;0;1;0;0;70;50;60;68;68;70;69;60;74;15
223113;Pi?tek;Krzysztof Pi?tek;76;10500000;67000;Poland;Poland;Milan;23;183;77;1;3;3;80;0;0;0;0;51;82;75;64;70;81;76;67;33;13
164835;Fabia?ski;?ukasz Fabia?ski;81;9000000;70000;Poland;Poland;West Ham United;33;191;83;2;2;1;79;0;0;0;0;14;13;11;20;14;68;65;20;43;84
190547;Glik;Kamil Glik;82;16500000;79000;Poland;Poland;AS Monaco;31;191;80;3;2;2;79;0;0;0;0;29;27;85;63;51;81;90;20;86;10
205175;Milik;Arkadiusz Milik;82;29500000;77000;Poland;Poland;Napoli;25;185;78;3;3;4;82;0;0;0;1;58;88;78;63;76;65;80;82;67;6
210406;Zieli?ski;Piotr Zieli?ski;82;30000000;70000;Poland;Poland;Napoli;24;155;75;3;5;4;82;0;0;0;0;77;68;52;84;85;54;60;82;56;6
186153;Szcz?sny;Wojciech  Szcz?sny;86;37000000;135000;Poland;Poland;Juventus;28;196;90;3;3;1;85;1;0;0;0;12;12;16;32;11;71;65;14;40;88
188545;Lewandowski;Robert Lewandowski;90;77000000;205000;Poland;Poland;FC Bayern Munchen;30;183;80;4;4;4;85;0;0;0;1;62;91;85;83;85;84;84;84;80;10
207566;lliam Carvalho;William Silva de Carvalho;83;27000000;35000;Portugal;Portugal;Real Betis;26;188;83;3;4;3;80;0;0;1;0;68;52;73;81;78;69;92;59;78;14
210514;ão Cancelo;João Pedro Cavaco Cancelo;83;29500000;105000;Portugal;Portugal;Juventus;24;183;74;2;3;4;85;0;1;0;0;86;58;64;79;85;73;66;66;73;14
224411;nçalo Guedes;Gonçalo Manuel Ganchinho Guedes;82;29000000;36000;Portugal;Portugal;Valencia CF;22;152;68;1;4;4;80;0;0;0;0;78;75;60;77;86;65;62;77;67;9
228941;dré Silva;André Miguel Valente da Silva;80;21000000;89000;Portugal;Portugal;Sevilla FC;23;185;79;2;3;4;80;0;0;0;0;59;83;77;69;77;84;74;60;76;8
